id,name,thumbnail,added,likeCount,collectCount,commentCount,description,instruction,tags,fileCount,downloadCount,viewCount,remixCount,makeCount,rootCommentCount,bigCategory,smallCategory,comments
5261606,Aquarium lid hinge,https://cdn.thingiverse.com/assets/27/e6/6f/23/9f/large_display_hinge-lid.png,2022-02-24,3,10,0,"Converting a top fin ""awaken"" half-moon aquarium to a terrarium for some dwarf geckos. This will keep them from escaping out of the hob cutout as well as gives an additional access hatch for feeding, cleaning, and other husbandry needs. The flat, back piece is attached to the aquarium lid permanently to give support, and the top flap will remain free to move. Not tested yet, YMMV.",,[],1,66,40,0,0,0,Household,pets,
4243620,JBL PROFLORA CO2 Count Safe mounting bracket,https://cdn.thingiverse.com/assets/b0/8d/d2/cc/a3/large_display_JBL_PROFLORA_CO2__Count_Safe_Bracket.png,2020-03-26,3,3,0,A holding bracket for the JBL PROFLORA CO2 Count Safe.,,"['aquarium', 'bracket', 'co2', 'mounting']",1,135,14,0,0,0,Household,pets,
5906770,Mini goal ticker,https://cdn.thingiverse.com/assets/f6/60/08/cc/42/large_display_b700fb35-d97b-4c4b-bb66-c0cd93b1337c.png,2023-03-12,3,2,0,"This is a mini version of a daily goal tracker. Useful for knowing where the cat is, if the cat has had dinner and breakfast, and anything else you need a portable tracker for.",,['pets'],1,4,32,0,0,0,Household,pets,
5442118,Aquael Shrimp Set Day and Night aquarium glass cover holder clip,https://cdn.thingiverse.com/assets/05/19/cf/f5/f3/large_display_295928592_2285488614941928_9153965882320593882_n.jpg,2022-07-26,3,3,1,"This is to replace my Aquael Shrimp day and night lid clip which simply broken.
Will slide on any 4mm glass.

I put a 'K' on it for myself, but the model doesn't have it.",,[],1,152,49,0,0,1,Household,pets,"I guess he forgot the two ""legs"" in his file"
5543935,Surefeed Mat,https://cdn.thingiverse.com/assets/bb/2d/c6/81/90/large_display_95da3f8b-8516-48bc-8be5-50922df519b9.jpg,2022-10-02,3,5,2,"I purchased a secondhand Surefeed microchip pet feeder and it didn't have the mat, so I printed one.  I made it out of 85A TPU so it is soft and flexible.",,[],1,17,89,0,0,1,Household,pets,"Please post a make once you do it! I'm very interested in how the dyeing process works out. Thank you so much for designing this!!! I've been looking for the file forever (they're all over Etsy, but I have access to a 3D printer so it felt silly to buy). I'm going to print it in White TPU and then dye it pink with Rit Dye (found a Youtube tutorial on dyeing TPU with Rit)! "
5165721,Merkel chicken hands,https://cdn.thingiverse.com/assets/cc/8e/a6/3c/db/large_display_Angela_Merkel_hands.jpg,2021-12-15,3,1,0,"Merkel chicken hands

Print this, and use to your chicken! ;)",,"['chicken', 'funny', 'hand', 'hands', 'merkel']",1,36,58,0,0,0,Household,pets,
5422476,Test Kit Holder V6 (Aquaponics/Aquarium etc),https://cdn.thingiverse.com/assets/11/07/0f/0a/c6/large_display_Aquaponic_Tray_Assy_v6_card_holder.JPG,2022-06-30,3,5,0,"V6 is based on the original V1 design - but with increased API bottle holder size for the newer API bottle - as requested by a user.
Older bottles are 45.6mm L x 22.45mm W (see V1, 2 & 3)
Newer bottles are 45.6mm L x 24.00mm W

Please measure your API bottles before printing ! I have not test printed this as I do not have the new bottle sizes available to me here in HK (yet)

01-Jul-2022 - minor updates to correct an issue (point 1) and update a few areas (points 2 &3) :
1) Ribs to rear of card supports now corrected to meet the card support vertical (sorry for this omission)
2) Diameter of test tube holder increased by 1mm
3) Diameter of test tube (with cap) holder increased by 1mm

Created to store my API brand water test kits for use with my aquariums, aquaponics garden setup and koi tank !

Displays 5 test kit colour charts & holds 5 test tubes (with or without cap on base) & has space for up to 10 test kit bottles.

I am not affiliated with API !",,[],2,194,22,0,0,0,Household,pets,
5401876,Artemia / Brine shrimp hatchery,https://cdn.thingiverse.com/assets/31/3d/1c/b4/a2/large_display_Webp.net-resizeimage8.jpg,2022-06-03,3,5,0,"Simple, functional and efficient box for hatching artemia / brine shrimp. Fill the box with up to 500ML of water, insert the spacer, place the eggs/salt in the smaller portion of the box and in 12 - 36 hours you will have baby brine shrimp.

No noisy air pump needed!",,"['aquarium', 'artemia', 'brine_shrimp', 'hatchery', 'swu']",1,161,72,0,0,0,Household,pets,
5822790,Mangrove Planter,https://cdn.thingiverse.com/assets/3b/b8/94/5a/46/large_display_f67e444b-eea1-4c85-b830-7fdf304b71ae.png,2023-01-30,3,7,0,"This is a simple mangrove planter that can be used for small mangrove plants in a saltwater aquarium. The planter can be hanged onto the glass (max. 8mm), or alternatively, be attached with a small suction cup.",,"['mangrove', 'planter', 'reef', 'reef_tank', 'saltwater']",2,26,113,0,0,0,Household,pets,
5864569,fluval plant 3.0 light 45mm riser 6mm glass,https://cdn.thingiverse.com/assets/dc/81/e0/64/bb/large_display_62b6e08f-f025-431a-ab42-0e5f20efb628.jpg,2023-02-19,3,2,0,"Raises Fluval plant 3.0 light 45mm above the glass of the aquarium, made to fit 6mm glass ",,[],1,18,165,0,0,0,Household,pets,
5899068,duo shroom ledge,https://cdn.thingiverse.com/assets/f4/5b/69/b9/8b/large_display_8cbbd508-fe62-4639-928b-d51a06bd8337.png,2023-03-08,3,13,0,double shroom shaped gecko/frog ledge,,"['frog', 'gecko', 'ledge', 'reptile', 'terrarium']",1,21,104,0,0,0,Household,pets,
5417886,FX6 Hose Support REMIX,https://cdn.thingiverse.com/assets/4b/96/df/56/2f/large_display_FX6_Hose_Support_V2.png,2022-06-23,3,4,0,"REMIX of Fluval fx6/fx4 canister pipe brackets by naresh80

I just removed the standoff nub and flipped it upside down so it could be printed without supports.",,"['fluval', 'fx6']",1,103,40,0,0,0,Household,pets,
1333405,Shock Collar peice,https://cdn.thingiverse.com/renders/88/c0/4a/46/73/be94c67359aef2c5b15571cef3aa2ae8_display_large.JPG,2016-02-11,2,8,0,A shock collar peice that protects the shocker part to not fall off. ,,[],1,259,270,0,0,0,Household,pets,
404135,Pet proof door latch add-on,https://cdn.thingiverse.com/renders/ab/0c/dc/2e/bd/IMG_0467_display_large.jpg,2014-07-23,2,4,0,"This is an add-on to the [dog proof latch](http://www.thingiverse.com/jamesarm97/designs) to make it more stable with doors that have large gaps between the floor and bottom of the door. It has a spring on the bottom to wedge between the door and latch. It also has an extra lip on the door side of the jamb to keep the latch aligned.  
I could have just redesigned the whole latch but I wanted to give folks options to try.","To get a good print it would probably be best to print on its side with no overhangs as pictured.   
You will also need to print the original [dog proof latch](http://www.thingiverse.com/jamesarm97/designs).  
Place the add-on between the bottom of the door and the latch.  
The lip should face out toward the door jamb.  
The spring should face down.  
  
I printed this on a [Orion Delta 3D Printer](http://seemecnc.com/products/orion-delta-3d-printer) but it should work fine with any 3D printer.","['cat', 'dog', 'door', 'lock', 'pet']",1,409,1714,0,0,0,Household,pets,
1346939,1-ZollStopfen,https://cdn.thingiverse.com/renders/6b/68/03/ce/32/e2d1fe8f8356e066f0b1c4a333dfbc11_display_large.jpg,2016-02-20,2,0,1,"This thing was made with Tinkercad. Edit it online https://www.tinkercad.com/things/8hDf8PKKIJM

Diese Stopfen dienen als Hilfsmittel für einen Überlauf nach dem Prinzip der Kommunizierenden Röhren. Man kann dies nutzen um ein Aquarium welches auf der gleichen Höhe wie ein weiteres steht, miteinander zu verbinden. Ich nutzte dies auch um ein Filterbecken zu verbinden.

Problem ist dabei das wenn man eine größere Wassermenge im Umlauf hat (durch Filterpumpen etc), auch größere Wassermengen transportieren muss, dazu sind größere Schlauchdurchmesser erforderlich. Um dieses System zu initiieren muss der Schlauch 100% mit Wasser gefüllt sein. Ich drucke also 2x diese Stopfen, verschließe eine Seite mit dem stopfen, und halte den Schlauch komplett unter Wasser. Denn drücke ich unter Wasser den zweiten Stopfen hinein und kann den Schlauch platzieren. Danach die Stopfen herausziehen und schauen ob der Überlauf funktioniert.

Ich habe den ersten Stopfen in ABS mit 15% infill gedruckt. Eine höhere Infill Rate wäre aber optimal, da sonst einiges an Stabilität verloren geht. Auch kann man jedes Material benutzen was sich in Wasser nicht auflöst.
Viel Spaß mit den Teilen.",,[],1,239,167,0,0,1,Household,pets,"In 50% gedruckt. Passt perfekt für 12x2mm Aquariumschlauch.

Printed in 50% . Fits perfect for 12mm hose"
3842012,tabcat loc8tor collar tag holder,https://cdn.thingiverse.com/assets/41/81/f4/30/c0/large_display_tabcatloc8tor.PNG,2019-09-02,2,0,2,"Print in TPU, 0.2mm. This is a replacement for the silicone covers that come with the tabcat loc8tor. I couldn't find my spares so my cat is wearing this until I can get a replacement.",,[],1,58,55,0,0,1,Household,pets,"Hi Aumrush, Says the file isn't available? The original silicone cover seems pretty fragile."
3843817,Cat Cone Clip (AKA POOD Clip),https://cdn.thingiverse.com/assets/7b/b5/4f/dd/57/large_display_POOD_Clip.stl,2019-09-03,2,3,0,"This is a rounded cone clip for the Remedy + Recovery E-Collar. We've had issues with some cats that wear the cone permanently gouging themselves on the sharp edges of the included clips, so this is a modified ""safety"" clip.

Printed on a Formlabs Form 2 out of Durable material. Try to keep the top of the clip pointed upwards with minimal supports on the top face. Leave a comment if there are any questions!
",,"['cat', 'cat_cone', 'cone']",2,94,104,0,0,0,Household,pets,
3871098,Pinpoint PH Monitor Holder,https://cdn.thingiverse.com/assets/c9/2b/63/8e/03/large_display_PH_Monitor_1.stl,2019-09-20,2,6,1,"Remix of an existing design by gotfrogs.  Used Tinkercad to cut away a section at the front to allow connection of the PH Probe and access to the calibration screws.

",,"['aquarium', 'pinpoint']",1,171,54,0,0,0,Household,pets,
3802780,Dog bag poop holder lid with loop,https://cdn.thingiverse.com/renders/57/e3/ee/a1/b2/9baa04ce4c93df12d68d48c697b25a68_display_large.jpg,2019-08-10,2,6,0,"Really like teamxeri's design! I have a few different leashes so added a carabiner loop to the lid for easier swapping between them.

There are two loop sizes.",,[],3,204,118,0,0,0,Household,pets,
3804568,Glass table protector/bumper,https://cdn.thingiverse.com/renders/c3/6a/4d/b6/ff/4e52eb19a420d490660ec28e5207ac7c_display_large.jpg,2019-08-11,2,2,0,"A simple thing, drawn using Tinkercad, to prevent my dog from hitting the edge of our TV table, made of glass. He likes to spend a lot of time next to this table, and everytime he moves or wakes there is a quite big chance of hitting it. I feel safer with these protectors.

The glass is 8mm thick, I guess you can easily adjust the scale for a different one (or just draw something similar in tinkercad in 2 mins!).

Obviously, feel free to use the files and idea anyway you want, but if you do, I'd appreciate knowing something of it.

Regards",,[],1,154,41,0,0,0,Household,pets,
3754511,Protective screen for residential unit,https://cdn.thingiverse.com/renders/b7/cd/26/6d/9a/29367394c918eb468fb828b23f03f155_display_large.JPG,2019-07-18,2,2,0,"Защитный экран для жилого модуля.

Поселил свою маленькую колонию жнецов в формикарии от artGuard. Но королева моей колонии очень нервничает находясь на свету. Поэтому я разработал модель экрана для жилого модуля.

Прошу обратить внимание на то, что я использую жилой модуль нового типа (под предметное стекло), а также в качестве крепежа применяю винты м4х25 с головкой под шестигранник (головка винта выступает на 2,5мм).

Крепление экрана к жилому модулю осуществляется посредством двух магнитов (они расположены как раз напротив головок винтов). Некоторое время назад, я разобрал несколько своих старых внутриканальных наушников и извлек из них неодимовые магниты. Магниты круглые с диаметром 6,5мм и толщиной 1,5мм.

После распечатки модели, магниты плотно вставляются в углубления. Экран примагничивается к головкам винтов и располагается на расстоянии 1мм. от стекла, что практически к минимуму сводит проникновение света в жилой блок и не царапает стекло.",,"['ants', 'formicarium', 'protective', 'screen']",1,170,147,0,0,0,Household,pets,
3833821,Ant Feeding table for test tube for 16mm tube,https://cdn.thingiverse.com/assets/82/99/2b/ef/0b/large_display_Ant_Feeding_table_for_test_tube_for_16mm_tube_flat_edges.stl,2019-08-28,2,6,0,this is a feeding table to put in your test tubes. so you can take the food away when they are done eating.,,"['ant', 'ants', 'feeding_table', 'food', 'table', 'test', 'test_tube', 'tube']",2,182,147,0,0,0,Household,pets,
3568874,"Magnetic ""Lock"" for ZooMed Vivariums",https://cdn.thingiverse.com/renders/66/00/c9/a4/2f/7a27b85d75965d905436e77362a00df5_display_large.jpg,2019-04-16,2,5,0,"Simple magentic Lock, where Magnets are glued in. Then inner parts are glued to the glass inside and the ""L-Form"" placed outside to lock everything together. 

The Original locking mechanism was broken & I took it out, so the door could swing open freely. I tried to just stick something into the hole that was left in the plastic cover, but that would still allow the upper side of the front glass to be swept open by chance. Since I'm keeping venomous snakes inside, I wanted to make sure. Hence this quick and simple creation. 


Sorry, for the poor english description. ",,[],1,154,46,0,0,0,Household,pets,
3928963,Clamp for Radion LED XR30 Diffuser,https://cdn.thingiverse.com/assets/83/f7/b6/06/ce/large_display_LED_Diffuser_Clamp.STL,2019-10-21,2,8,2,This is a simple clamp to help hold your Radion diffuser in place and close any gaps that may form when the diffuser warps. Place one on each of the 4 corners of each fixture.,,[],1,168,75,0,0,1,Household,pets,"do you have a printable diffuser file?

- Posted with 3D Geeks Thingiverse Browser App"
3929968,Fishbowl magnetic cleaner,https://cdn.thingiverse.com/assets/1c/39/9c/52/da/large_display_IMG_20191022_162627.jpg,2019-10-21,2,3,1,Magnetic fishbowl cleaner using small circular magnets of 10mm of diameter ,,"['fishbowl', 'magnetic']",4,239,80,0,0,0,Household,pets,
3188905,Art,https://cdn.thingiverse.com/renders/f6/bb/b2/6e/b8/6d771e0ce7f9ab8521cefa3374d8dcb1_display_large.jpg,2018-11-15,2,3,0,This is my first thing.,,[],1,160,32,0,0,0,Household,pets,
3401396,Mice Maze,https://cdn.thingiverse.com/renders/ef/76/56/8f/03/aeb257a8c913c20ff6bdfa4969bc3537_display_large.jpg,2019-02-03,2,0,0,i have not had the time to print this but i designed in tolerances so it should all fit together with no sanding. will be updated if need be also with new parts.,,"['maze', 'mice']",8,361,54,0,0,0,Household,pets,
3439052,Base for Avast Marine K1 Kalk Stirrer,https://cdn.thingiverse.com/renders/75/e5/9f/2f/e0/a51604f061eb15dab28ae2fa2b68d46f_display_large.jpg,2019-02-19,2,3,0,I needed to raise the height for my Kalk Stirrer so the flow would go over my sump wall.  This was an easy fix for my Ender 3!,,['aquarium'],1,175,233,0,0,0,Household,pets,
2781956,Dog Leash Hook,https://cdn.thingiverse.com/renders/7c/cf/e5/ab/e4/31104520f2e6b1c3b3b6784d07f4dc46_display_large.JPG,2018-02-04,2,7,0,"This is my first design. I designed this because my chihuahua used to have a leash hook at his height so he could grab it but it ended up breaking. It's been a couple years since he's done it and I thought it'd be healthy for him and his aging brain to start doing it again. I used some wood screws that were 7mm on the head and about 4mm on the shaft in my design. I didn't account for the shrinking enough and it was still too small, so if you end up using similar screws, you might want to scale up the model a bit in your slicer.",,"['dog', 'hook', 'leash', 'wall']",1,206,286,0,0,0,Household,pets,
2800313,Handle for Marchioro cat transport case ,https://cdn.thingiverse.com/renders/f8/26/b1/35/c6/5497c55c1ac6c6d16d8bdd42e4dbfdf1_display_large.jpg,2018-02-20,2,0,2,"a very easy to print handle for a Marchioro transport case

better with light support is generated for the base of the two round parts but you can print it with a layer height of 0,3 mm, 40 to 60% infill to be strong enough",,"['transport', 'transport_box', 'transport_handle']",1,193,77,0,0,1,Household,pets,"Hello, does the file correspond to a Marchioro Skipper III carrying handle ? (The brand is indicated on the front of the body, above the hatch). Thank you."
2804364,Feeding ring for aquariums.,https://cdn.thingiverse.com/renders/89/e9/28/f1/b4/8513b14ae08c188212d6389ef4678d2b_display_large.jpg,2018-02-23,2,0,0,"Hang this ring over the side of the aquarium and put food in it. The pipe ensures that the flakes don't go all over the place but rather sink to the bottom. Suitable for most fish types, but especially useful for cories and other bottom feeders.",,[],1,182,142,0,0,0,Household,pets,
2805330,Cat food lid (Mjau Tetra),https://cdn.thingiverse.com/renders/cd/3b/a5/87/2e/1411bd82eeb6a7d9a5ccc402b1b73f9b_display_large.jpg,2018-02-24,2,5,0,Needed a lid that kept the cat food tetra closed in the fridge. Designed this little lid and it works just fine :),,[],1,174,59,0,0,0,Household,pets,
3356992,Food/Water Dish Holder,https://cdn.thingiverse.com/renders/c8/41/02/fe/21/4b74a8a53e6e3233bba2511e60020651_display_large.jpg,2019-01-15,2,2,0,Mount and holder for pet dish.,,"['bird', 'dish_holder', 'food', 'pet', 'water']",2,244,93,0,0,0,Household,pets,
3362418,Hinges for Savic Pet Caddy ,https://cdn.thingiverse.com/renders/7b/a0/d3/77/32/7883fc1f3da527a828365e8a0df6154f_display_large.jpg,2019-01-17,2,1,0,"Replacement hinges for Savic Pet Caddy which are discontinued and nowhere to find.
Printed with TPU to ensure flexibility and resistance



",,[],1,152,121,0,0,0,Household,pets,
3388794,coralife light foot,https://cdn.thingiverse.com/renders/46/3a/b1/8d/11/8415f3eb4d29c6ad2dc8c227c0615955_display_large.jpg,2019-01-29,2,2,0,"coralife lighting foot replacement, this one is a little taller than the original but im lazy so it shall stay that way.",,[],1,152,47,0,0,0,Household,pets,
3249356,Cat Queen's Dish Riser,https://cdn.thingiverse.com/renders/83/92/b3/8d/c8/08c20431735c7385f391178e6f4756a8_display_large.jpg,2018-11-30,2,2,0,This is a food dish riser for my old queen who is cat. ,,[],1,156,48,0,1,0,Household,pets,
3249755,Water thing....,https://cdn.thingiverse.com/renders/66/93/e5/7d/6a/9556d968308b6bab969f5ddbce81c26b_display_large.jpg,2018-11-30,2,7,0,Hanging water feeder for kennel.,,[],1,167,64,0,0,0,Household,pets,
3325123,Alternative top of the guinea pig house + screw hole plugs,https://cdn.thingiverse.com/renders/b1/31/b4/ee/4c/2502a5b989af2261bd983f5251b58add_display_large.jpg,2018-12-31,2,1,0,"I made a different top with a guinea pig's name — and just a smaller, faster to print model.",,['guinea_pig'],2,186,79,0,0,0,Household,pets,
3333711,Corner Aquarium Ornament (Hiding Place),https://cdn.thingiverse.com/site/img/default/Gears_display_large.jpg,2019-01-04,2,3,0,"Decimated to shrink size and weight and made it to fit back left or right corner, according my needs. Thanks to the original maker!",,[],1,170,146,0,0,0,Household,pets,
3343901,BirdBox,https://cdn.thingiverse.com/renders/f7/cd/e6/8f/68/5e40e3c47e87c6047d8cac4222e9b85f_display_large.jpg,2019-01-09,2,3,0,"you can cut parts using ply wood 7mm using dxf folder...
you can print each part and assemble it by your self...
you can even 3d print all the box without support with layer 0.2 and you can resize it to what ever fit to your bird look and number.......
((use 7.zip program for compressed file))",,[],3,248,187,0,0,0,Household,pets,
4091086,Thai waterbuffalo 9 pcs tiny dog size,https://cdn.thingiverse.com/site/img/default/Gears_display_large.jpg,2020-01-08,2,2,1,"Large buffalo, about 50 x 20 x 30 cm can be printed on um2
15% infill 0.2mm layerheight. 
No pegs for alignment",,[],8,295,55,0,0,0,Household,pets,
4071987,CO2-Reaktor,https://cdn.thingiverse.com/assets/f3/a5/37/da/f8/large_display_IMG_5412.JPG,2019-12-28,2,3,1,This thing is a CO2-Reactor for Aquarium. You can push up the ph-value. You must control this with a timer-switch.Switch on your CO2-magnetvalve from the CO2 tank over a bubble counter and let the CO2 slow into the Reactor (1-5bubble per second). Switch on after 5min.the CO2-Reactorpump in the Reactor. After the ph is high enough stop the pump and the close the valve. I have used SM-038 600l/h from Amazon. The bottom cover i have glued with silikon on the housing. I have cut away the supporting material from the suck in chamber at half or you can take  the supporting material complete out and fill the chamber with little bio balls to fast mixing the sucked water with the CO2 gas. In the suck in slot I would fill in a small piece of rough filterswam to prevent dirtying of the suckin chamber.,,"['aquarium', 'co2']",2,245,489,0,0,0,Household,pets,
4076058,Recordable button mounting clip,https://cdn.thingiverse.com/assets/f9/69/28/81/46/large_display_recordable_button_mounting_clip.jpg,2019-12-31,2,3,1,"Mounting clip for a recordable button from AliExpress. Sized to fit a button that is 80mm diameter at the bottom of the case with a 9mm tall bottom lip including feet and reducing to a 76mm diameter section that starts 9mm off the surface it is resting on.

May be used for your dog for an augmentative alternative communication training board.",,[],1,175,94,0,0,0,Household,pets,
3857002,Comedero v1,https://cdn.thingiverse.com/assets/b0/dd/85/1a/32/large_display_comedero.stl,2019-09-11,2,0,1,comedero para aves v1 ,,"['ave', 'birdfeeder', 'bird_feeder', 'comedero_de_pajaros']",1,45,107,0,0,0,Household,pets,
4010254,Conversion Kit Chihiros A901 for Juwel Rio 180,https://cdn.thingiverse.com/assets/09/6d/40/93/ab/large_display_IMG_20191130_012922.jpg,2019-11-30,2,2,1,"CONVERSION KIT CHIHIROS A901 FOR JUWEL RIO 180

To adapt Chihiros A901 on juwel rio 180",,"['chihiros', 'juwel', 'juwel_aquarium']",2,234,147,0,0,0,Household,pets,
3958577,Winston's Food Bowl - Version 2.0,https://cdn.thingiverse.com/assets/9f/27/fc/0c/e1/large_display_Winstons_Bowl_Version_2.0_v2.stl,2019-11-06,2,0,1,Winston's food bowl version 1.0 was not very good.  He finally got mad and ate it up.  My son said 'why don't you just print a bowl with a hole through it for a zip tie'.  He has all the common sense.  I think this version will be more successful.  :),,[],1,150,38,0,0,0,Household,pets,
3959001,pasture gate protective cap,https://cdn.thingiverse.com/assets/f6/b2/c6/21/e3/large_display_IMG_2453_1_zoom.jpg,2019-11-06,2,1,1,"This cap should prevent injuries to the sharp-edged willow gate.

Internal dimensions: 46mm x 46 mm",,"['accident_prevention', 'meadow']",4,198,53,0,0,0,Household,pets,
3980185,Dennerle Bio CO2 Holder,https://cdn.thingiverse.com/assets/d6/27/6e/e3/67/large_display_IMG_20191116_144740.jpg,2019-11-16,2,3,1,"Halter für Dennerle Bio Co2 Anlage. Gedruckt in 0,32mm PLA.
Einfach mit Spiegelband an das Aquarium kleben.",,[],1,194,113,0,1,0,Household,pets,
4065831,cat poop litter funnel,https://cdn.thingiverse.com/assets/c8/70/54/1e/5d/large_display_1224191133_2.jpg,2019-12-24,2,3,1,"funnel to reduce mess when scooping cat litter into bags for disposal, one of the most useful and simple things I have created. I typically use this with dog poop bags bought in bulk for cheep. 

Print in vase mode with 0(zero) bottom and top layers. PETG is recommended as it is more durable but PLA will work fine but will likely crack over time. The PETG one is at least 6 months old and has not cracked. ",,"['cat', 'litter']",1,168,87,0,0,0,Household,pets,
4052815,Fish Food Holder,https://cdn.thingiverse.com/assets/d0/d4/e2/b5/01/large_display_FishFoodV2.stl,2019-12-17,2,1,1,A handy holder for quick daily access. I designed this for #6 x 1/2 in screws. Screws with head diameter <=6mm and shaft <=4mm will work as well. Fits canisters up to 57mm or 2 1/4 inches. No supports needed.,,"['aquarium', 'aquascape', 'organization']",1,159,75,0,0,0,Household,pets,
4053612,Cat/Pet Feeder,https://cdn.thingiverse.com/assets/7b/08/c3/01/75/large_display_PipeClampBase.stl,2019-12-17,2,2,1,"Stepper motor driven auger based pet feeder.

Auger is based on https://www.thingiverse.com/thing:96462",,"['auger', 'feeder', 'pet']",10,376,104,0,0,0,Household,pets,
3081081,[Remix] Extension for dog leash 'Flexi',https://cdn.thingiverse.com/site/img/default/Gears_display_large.jpg,2018-09-03,2,5,0,"** Update 9/13/2018 **
I printed the original version and found that the bag hole was in the wrong spot. I moved it over and it should be in the correct spot now

This is a remix of [thing:1941323](https://www.thingiverse.com/thing:1941323)

I added a hole for the bags in the dispenser. Should print the same way as the original with minimal supports. 

",,[],1,195,295,1,0,0,Household,pets,
3095667,battery case for 12 volt aquarium backup power supply,https://cdn.thingiverse.com/renders/7c/3d/4f/37/f7/966b4649bbff3ed16f82ee7c59c75099_display_large.jpg,2018-09-11,2,3,0,"Pretty simple.  Put battery in box and wire parallel to power source to 12volt dc pumps and power head.  Use a 12v battery charger (not the original power supply) to power device and keep battery charged.  This should give you 12-24 hours of runtime on a pump running on low speed or a propeller powerhead.

This will ONLY work on a 12v DC drive pump.",,"['aquarium', 'battery_backup']",3,236,111,0,0,0,Household,pets,
3089452,Seed Grower and Tool Holder for Rs-580 Ab Aquarium,https://cdn.thingiverse.com/renders/d0/79/db/0b/90/edfb73dc4bb82a14a16477eb16260adf_display_large.jpg,2018-09-08,2,2,0,"Seed Grower for RS-580 Aquarium.
Can be used as tool holder.",,['aquarium'],1,176,213,0,0,0,Household,pets,
2824159,Kitty LItter Locker bag slitter,https://cdn.thingiverse.com/renders/18/4f/de/05/24/3a818175f71e756268708cab8b4bc66f_display_large.jpg,2018-03-13,2,2,2,This thing can replace the original bag slitter on a litter locker(see photo of white and blue litter locker).  This litter locker is used to store dirty scoop-able cat litter and contain it in a sealed bag for disposal.  Eventually the original slitter becomes dull and stops cutting.  This thing allows you to replace the old slitter and insert a new razor blade for cutting the bags. ,,[],2,255,551,1,0,1,Household,pets,Nice! This looks like it could fit the litter locker 2 as well. I'll print it and tell you if it works. My slitter is long rusted away
2824899,Winston Lithophane,https://cdn.thingiverse.com/renders/94/16/bd/d1/1a/31f5d62b0ae44a6cc18567e2d857f1e7_display_large.jpg,2018-03-13,2,3,0,This is my very first thing. Winston was a pug cross that we rescued and rehomed. He was an amazing little dog. I have not printed this yet as I am in the middle of changing my bearings on my Anet A8. Will print and update when I am done that change over. ,,['lithophane'],1,222,578,0,0,0,Household,pets,
2806436,I Love My Dog,https://cdn.thingiverse.com/renders/33/da/1f/6e/3a/6dd6034087e9ccc253d1426fbc68c30f_display_large.jpg,2018-02-25,2,3,0,"An ""I love my dog"" dingus.

",,"['dog', 'love_my_dog']",1,195,87,0,0,0,Household,pets,
2812215,GHL Optical Level Sensor Fastener,https://cdn.thingiverse.com/renders/e4/de/06/83/03/2464e26ddbe9ce2c8b3dae26bbe066d7_display_large.jpg,2018-03-02,2,11,0,Is required for attaching the float level sensor on the level sensor holder basic unit from GHL (https://www.aquariumcomputer.com/products/profilux-accessories/ghl-sensors/pl-lf-base2_alle_glasscheibe/#main),,[],1,191,111,0,0,0,Household,pets,
2813258,Sodastream CO2 bottle support,https://cdn.thingiverse.com/renders/a0/ed/27/df/73/c0a545f2fc91b39080ab14ce71d7d13b_display_large.JPG,2018-03-03,2,16,0,"Hi,
I've made this support to place my Sodastream CO2 bottle behind my aquarium. The support is made  to prevent the bottle fall.





************************************************************************
<= If you like my work, you can tip me on Thingiverse :-)
          https://www.thingiverse.com/Scrachi/about



",,"['aquarium', 'co2', 'co2_cartridge', 'fish', 'fish_tank', 'sodastream']",1,276,261,0,0,0,Household,pets,
2838237,Car dog bowl,https://cdn.thingiverse.com/renders/8d/39/52/db/7b/2e708303111f4b27946126b036c7d2d4_display_large.jpg,2018-03-24,2,2,1,"I have just started getting into 3D modelling and haven't got a printer yet to test this out. I came up with this design to allow animals to have drinkable water when traveling in the car.

i left the top off the insert so it can be filled with sand to give it a lower center of gravity when filled with water.

I'd appreciate any and all tips and advice to improve my skills. 

If you print it please let me know how you get on.",,[],4,256,88,0,0,1,Household,pets,"Do you have a photo of what it looks like when built? I'd like to check it out, but I can't quite see how it works right now. "
2831327,Crea pasticche per gatti,https://cdn.thingiverse.com/renders/d3/76/af/94/3d/b212430d9350860a68c4147a9b9e1f0a_display_large.jpg,2018-03-19,2,2,0,"Forma bocconcini per dare le pasticche ai gatti.
https://www.youtube.com/watch?v=9tzytGZVWlI
",,"['forma_bocconcini', 'mortaio', 'mortar', 'pasticche', 'pillole']",1,190,100,0,0,0,Household,pets,
2895764,Reptile Cage ,https://cdn.thingiverse.com/renders/af/69/8c/30/63/e570f5661f0eb9ba92829313c4e1cce3_display_large.jpg,2018-05-06,2,3,0,This is a reptile cage with a drain whole and mister whole doors coming soon,,[],1,196,159,0,0,0,Household,pets,
2915742,Napf Armeisen v2,https://cdn.thingiverse.com/renders/1b/eb/03/4c/a9/f1cc6a21ec22473eccf4f69eba6c643f_display_large.jpg,2018-05-16,2,3,0,Napf Armeisen v2,,"['ant', 'ants', 'antz', 'hobby']",1,212,120,0,0,0,Household,pets,
2916131,Head Stone for small pet,https://cdn.thingiverse.com/renders/c0/48/84/47/3d/888df7b1f129bdc474c33a7d4b55af95_display_large.JPG,2018-05-17,2,5,0,"A small head stone to put up when burying a small pet. We made it to bury our crusted gecko. 

Should probably print it with a large infill so the stick doesn't break off underground.",,"['head_stone', 'pet', 'pets']",1,160,91,0,0,0,Household,pets,
